BK_ID,BK_WHEN,BK_QUANTITY,BK_WHAT,db_identifier,is_piano_reduction,piano_reduction_type,title.makro,gnd_id.work,title.work,unmodified_gnd_data.x,gnd_id.composer,name..composer,date_of_birth,date_of_death,place_of_birth,place_of_death,place_of_activity,geographic_area_code.y,gender,name.instrument,display_as.instrument,name.genre,display_as.genre
117,1808-10-29,150,print,HO_00052_00052_NN_N,0,,Sonate p. Pfte Oe:21.,110471163X,Sonaten,1,116543205,,NULL,NULL,,,,,,Querflöte,Querflöte (Flöte (Holzblasinstrument (Blasinstrument (Aerophon (Musikinstrument))))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
118,1813-02-20,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),Variation,Variation
118,1813-02-20,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),,
118,1813-02-20,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),Variation,Variation
118,1813-02-20,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),,
119,1817-01-03,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),Variation,Variation
119,1817-01-03,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),,
119,1817-01-03,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),Variation,Variation
119,1817-01-03,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),,
120,1820-10-02,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),Variation,Variation
120,1820-10-02,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),,
120,1820-10-02,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),Variation,Variation
120,1820-10-02,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),,
121,1808-10-08,150,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),Variation,Variation
121,1808-10-08,150,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),,
121,1808-10-08,150,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),Variation,Variation
121,1808-10-08,150,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),,
122,1809-11-26,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),Variation,Variation
122,1809-11-26,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),,
122,1809-11-26,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),Variation,Variation
122,1809-11-26,50,print,HO_00053_00053_NN_N,0,,Var. p. Pfte. Oe: 9,1217623310,Variationen,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Singstimme,Singstimme (Stimme ()),,
123,1808-10-29,150,print,HO_00054_00054_NN_N,0,,6 Valses à 4 Mains Oe: 4,1217626573,Walzer,1,1033061700,"Saalbach, J. G. F.",NULL,NULL,,,,XA,,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),Walzer,Walzer ( Gesellschaftstanz ( Tanz Tanzmusik ( Unterhaltungsmusik ( Musik) Funktionale Musik ( Musik))))
123,1808-10-29,150,print,HO_00054_00054_NN_N,0,,6 Valses à 4 Mains Oe: 4,1217626573,Walzer,1,1033061700,"Saalbach, J. G. F.",NULL,NULL,,,,XA,,Klavier,Klavier (Saitenklavier (Saiteninstrument (Musikinstrument))),,
123,1808-10-29,150,print,HO_00054_00054_NN_N,0,,6 Valses à 4 Mains Oe: 4,1217626573,Walzer,1,1033061700,"Saalbach, J. G. F.",NULL,NULL,,,,XA,,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Walzer,Walzer ( Gesellschaftstanz ( Tanz Tanzmusik ( Unterhaltungsmusik ( Musik) Funktionale Musik ( Musik))))
123,1808-10-29,150,print,HO_00054_00054_NN_N,0,,6 Valses à 4 Mains Oe: 4,1217626573,Walzer,1,1033061700,"Saalbach, J. G. F.",NULL,NULL,,,,XA,,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),,
123,1808-10-29,150,print,HO_00054_00054_NN_N,0,,6 Valses à 4 Mains Oe: 4,1217626573,Walzer,1,1033061700,"Saalbach, J. G. F.",NULL,NULL,,,,XA,,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Walzer,Walzer ( Gesellschaftstanz ( Tanz Tanzmusik ( Unterhaltungsmusik ( Musik) Funktionale Musik ( Musik))))
123,1808-10-29,150,print,HO_00054_00054_NN_N,0,,6 Valses à 4 Mains Oe: 4,1217626573,Walzer,1,1033061700,"Saalbach, J. G. F.",NULL,NULL,,,,XA,,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),,
124,1810-10-04,50,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
124,1810-10-04,50,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
124,1810-10-04,50,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
125,1810-12-21,150,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
125,1810-12-21,150,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
125,1810-12-21,150,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
126,1811-06-27,100,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
126,1811-06-27,100,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
126,1811-06-27,100,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
127,1808-12-10,100,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
127,1808-12-10,100,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
127,1808-12-10,100,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
128,1809-07-01,50,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
128,1809-07-01,50,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
128,1809-07-01,50,print,HO_00055_00055_NN_N,0,,3 Sonates Oe: 18,lokal,3 Sonates Oe: 18,0,119060922,"Hoffmeister, Franz Anton",1754-05-12,1812-02-09,Rottenburg am Neckar,Wien,"Leipzig, Wien, Linz",XA-AT,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
129,1811-01-31,25,print,HO_00056_00056_NN_N,0,,"Piéces d'Harmonie ""Leonore""",1162234628,Leonora ossia L'amor conjugale,1,100001718,"Paër, Ferdinando",1771-06-01,1839-05-03,Parma,Paris,,XA-DE,m,,,,
129,1811-01-31,25,print,HO_00056_00056_NN_N,0,,"Piéces d'Harmonie ""Leonore""",1162234628,Leonora ossia L'amor conjugale,1,100001718,"Paër, Ferdinando",1771-06-01,1839-05-03,Parma,Paris,,XA-DE,m,Gitarre,Gitarre,,
129,1811-01-31,25,print,HO_00056_00056_NN_N,0,,"Piéces d'Harmonie ""Leonore""",1162234628,Leonora ossia L'amor conjugale,1,100001718,"Paër, Ferdinando",1771-06-01,1839-05-03,Parma,Paris,,XA-DE,m,,,,
130,1808-12-10,150,print,HO_00056_00056_NN_N,0,,"Piéces d'Harmonie ""Leonore""",1162234628,Leonora ossia L'amor conjugale,1,100001718,"Paër, Ferdinando",1771-06-01,1839-05-03,Parma,Paris,,XA-DE,m,,,,
130,1808-12-10,150,print,HO_00056_00056_NN_N,0,,"Piéces d'Harmonie ""Leonore""",1162234628,Leonora ossia L'amor conjugale,1,100001718,"Paër, Ferdinando",1771-06-01,1839-05-03,Parma,Paris,,XA-DE,m,Gitarre,Gitarre,,
130,1808-12-10,150,print,HO_00056_00056_NN_N,0,,"Piéces d'Harmonie ""Leonore""",1162234628,Leonora ossia L'amor conjugale,1,100001718,"Paër, Ferdinando",1771-06-01,1839-05-03,Parma,Paris,,XA-DE,m,,,,
135,1808-11-12,150,print,HO_00058_00058_NN_N,0,,6 Gesänge.,1217627545,Gesänge,1,137252552,"Bachmann, Gottlob",NULL,NULL,Bornitz,Zeitz,,XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Gesang,Gesang
135,1808-11-12,150,print,HO_00058_00058_NN_N,0,,6 Gesänge.,1217627545,Gesänge,1,137252552,"Bachmann, Gottlob",NULL,NULL,Bornitz,Zeitz,,XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),,
136,1808-11-12,150,print,HO_00059_00059_NN_N,0,,4stimmige Gesänge 1r. H.,1217665811,Gesänge,1,117043451,"Miller, Julius",1782-01-01,1851-04-17,Dresden,Charlottenburg,Dresden,XA-DE,m,Singstimme,Singstimme (Stimme ()),Gesang,Gesang
136,1808-11-12,150,print,HO_00059_00059_NN_N,0,,4stimmige Gesänge 1r. H.,1217665811,Gesänge,1,117043451,"Miller, Julius",1782-01-01,1851-04-17,Dresden,Charlottenburg,Dresden,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
137,1812-06-21,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),,
137,1812-06-21,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
137,1812-06-21,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),,
137,1812-06-21,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
137,1812-06-21,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),,
137,1812-06-21,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
138,1815-09-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),,
138,1815-09-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
138,1815-09-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),,
138,1815-09-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
138,1815-09-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),,
138,1815-09-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
139,1818-10-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),,
139,1818-10-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
139,1818-10-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),,
139,1818-10-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
139,1818-10-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),,
139,1818-10-01,50,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
140,1808-11-12,150,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),,
140,1808-11-12,150,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
140,1808-11-12,150,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),,
140,1808-11-12,150,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Viola,Viola (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
140,1808-11-12,150,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),,
140,1808-11-12,150,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violoncello,Violoncello (Streichinstrument (Saiteninstrument (Musikinstrument))),Sonate,Sonate ( Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
141,1848-03-15,16,print,HO_00060_00060_NN_N,0,,6 Sonates Oe: 13. Liv: 2,1217623558,Sonaten,1,116953829,"Methfessel, Albert",1785-10-06,1869-03-23,Stadtilm,Heckenbeck,"Rudolstadt, Hamburg, Braunschweig",XA-DE,m,Violine,Violine (Streichinstrument (Saiteninstrument (Musikinstrument))),,
